id,host_id,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month
919310315099871074,4807469,0.0,f,2.0,t,f,Nørrebro,Entire rental unit,Entire home/apt,4,1 bath,1.0,1000.0,3,365,260,0,4.818525443935496,f,0.7332381191537447
662302103216312818,2374538,0.0,f,4.0,t,t,Nørrebro,Entire condo,Entire home/apt,4,1 bath,2.0,1320.4675313807531,3,365,0,1,5.0,f,0.06
665114211405996569,467988129,78.0,f,1.0,t,f,Valby,Entire condo,Entire home/apt,2,1 bath,1.0,1320.4675313807531,1,4,0,9,4.56,t,0.53
692528072845057360,369124873,0.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,1 bath,2.0,1700.0,1,1125,362,0,4.818525443935496,f,0.7332381191537447
21105313,79120613,71.55430761099366,f,1.0,t,t,Valby,Entire condo,Entire home/apt,2,1 bath,1.0,1320.4675313807531,4,1125,0,8,5.0,f,0.14
666379787784834599,761573,100.0,f,2.0,t,f,Østerbro,Entire condo,Entire home/apt,6,1 bath,4.0,1320.4675313807531,3,25,0,7,5.0,f,0.42
852058828041716404,62065798,45.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,4,9,0,7,4.86,f,0.82
845579689753649049,11905601,35.0,f,4.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,4,1 bath,2.0,1400.0,3,30,0,6,4.83,f,0.68
861440670326867993,129380096,0.0,f,1.0,t,f,Vanløse,Entire rental unit,Entire home/apt,4,1 bath,3.0,1320.4675313807531,4,365,0,0,4.818525443935496,f,0.7332381191537447
857258778118217618,227296922,67.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,3,1 bath,1.0,1320.4675313807531,3,365,0,2,5.0,f,0.25
859950935451914884,5291084,100.0,f,4.0,t,t,Nørrebro,Entire condo,Entire home/apt,4,1 bath,1.0,1320.4675313807531,3,365,0,7,4.14,t,0.82
862782360715962295,3144050,100.0,f,3.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,3,1.5 baths,1.0,1320.4675313807531,6,20,0,1,5.0,f,0.12
838423787621330115,216190925,50.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,3,1 bath,1.0,1320.4675313807531,5,365,0,3,3.67,f,0.5
671637111436388789,18626976,100.0,f,3.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,4,22,0,4,5.0,f,0.34
866704477730265791,449512204,100.0,t,3.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,1.0,1000.0,1,365,0,24,4.75,t,2.78
669436496023662024,208981502,100.0,f,2.0,t,t,Bispebjerg,Entire condo,Entire home/apt,3,1.5 baths,1.0,1320.4675313807531,3,10,0,6,5.0,f,0.35
672953388125767170,34292272,100.0,f,2.0,t,t,Nørrebro,Entire condo,Entire home/apt,2,1 bath,1.0,701.0,3,365,1,12,4.67,f,0.69
21389074,114497406,71.55430761099366,f,1.0,t,f,Vesterbro-Kongens Enghave,Private room in rental unit,Private room,4,1 shared bath,1.0,1320.4675313807531,1,4,0,0,4.818525443935496,f,0.7332381191537447
671738977004751306,469605586,100.0,f,1.0,f,t,Indre By,Entire condo,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,90,0,4,5.0,f,0.25
21579637,28572858,93.0,t,3.0,t,t,Indre By,Private room in rental unit,Private room,1,1 shared bath,1.0,1320.4675313807531,2,14,0,66,4.95,f,0.9
22164241,46017368,71.55430761099366,f,3.0,t,f,Valby,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1320.4675313807531,1,14,0,2,5.0,f,0.03
675451505871331512,162552123,0.0,f,1.0,t,f,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,14,0,0,4.818525443935496,f,0.7332381191537447
22597540,4762991,100.0,f,2.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,4,1 bath,2.0,1320.4675313807531,2,1125,0,42,4.79,f,0.58
22812558,131963350,71.55430761099366,f,1.0,t,t,Valby,Entire condo,Entire home/apt,4,1 bath,1.0,1320.4675313807531,1,1125,0,2,4.0,f,0.04
676002897346627335,11388098,100.0,f,1.0,t,f,Amager st,Entire condo,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,20,0,6,4.83,f,0.35
685178513929347766,80954452,71.55430761099366,f,2.0,t,t,Nørrebro,Entire condo,Entire home/apt,4,1 bath,2.0,1320.4675313807531,1,30,0,5,5.0,f,0.37
678916770416051936,104261094,71.55430761099366,f,1.0,t,t,Amager st,Entire rental unit,Entire home/apt,4,1 bath,2.0,1320.4675313807531,6,13,0,0,4.818525443935496,f,0.7332381191537447
683792389615418408,63921124,86.0,t,1.0,t,f,Nørrebro,Entire condo,Entire home/apt,3,1 bath,2.0,1320.4675313807531,1,365,0,19,4.95,f,1.13
19290972,24453153,71.55430761099366,f,4.0,t,f,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,850.0,3,1125,0,11,4.82,t,0.14
688289291467634985,21609418,67.0,f,3.0,t,t,Frederiksberg,Private room in condo,Private room,2,1 shared bath,1.0,1320.4675313807531,2,365,0,3,5.0,f,0.18
690938918558667031,30822220,100.0,f,2.0,t,f,Østerbro,Entire loft,Entire home/apt,2,1 bath,1.0,1320.4675313807531,2,365,0,3,5.0,f,0.19
686002358850768919,448246269,71.55430761099366,f,1.0,t,f,Valby,Entire bungalow,Entire home/apt,7,1 bath,7.0,1000.0,7,365,0,0,4.818525443935496,f,0.7332381191537447
705040403595935302,413947765,71.55430761099366,f,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,2,1 bath,1.0,1320.4675313807531,2,365,0,2,5.0,t,0.13
592625391345096137,16577570,100.0,f,4.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,1.0,1000.0,4,365,18,8,5.0,f,0.39
878279445764097748,91653707,40.0,f,1.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,3,1 bath,1.0,760.0,4,365,0,3,4.67,f,0.54
704366156940017460,42279580,71.55430761099366,f,1.0,t,t,Vanløse,Entire condo,Entire home/apt,4,1 bath,2.0,1400.0,5,40,0,0,4.818525443935496,f,0.7332381191537447
881934393581988422,302128823,70.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,5,29,0,2,5.0,f,0.27
870067739797043687,180983608,100.0,f,1.0,t,t,Bispebjerg,Entire condo,Entire home/apt,4,1 bath,2.0,1320.4675313807531,4,20,0,3,5.0,t,0.5
887647697876647100,80463621,100.0,f,3.0,t,f,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,8,0,8,4.38,f,1.3
883701138557274783,196288345,100.0,f,1.0,t,t,Østerbro,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,14,0,2,5.0,f,0.28
881103045764901401,203989308,50.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,2,365,0,1,5.0,f,0.15
891728975871790701,54152979,54.0,f,5.0,t,t,Østerbro,Private room in rental unit,Private room,2,1 bath,2.0,506.0,2,21,0,28,4.68,f,3.87
881148056065430666,63820321,100.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,5,365,0,1,5.0,f,0.26
887666999921727854,103730176,23.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,365,0,5,5.0,f,0.74
896505111493943301,237269539,33.0,f,1.0,t,f,Frederiksberg,Entire rental unit,Entire home/apt,3,1 bath,1.0,1320.4675313807531,1,15,0,0,4.818525443935496,f,0.7332381191537447
896213684626464226,83502307,100.0,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,5,1 bath,3.0,1320.4675313807531,2,2,0,2,5.0,f,0.51
900386110187315854,416157809,86.0,f,1.0,t,f,Amager st,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,365,0,5,5.0,f,0.85
899745462117487380,12821915,71.55430761099366,f,5.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,10,0,0,4.818525443935496,t,0.7332381191537447
23090367,116513653,100.0,f,2.0,t,t,Frederiksberg,Entire condo,Entire home/apt,8,1 bath,3.0,1320.4675313807531,7,1124,0,17,5.0,f,0.24
900632497702629115,38368055,100.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,2.0,1750.0,3,30,0,5,4.83,f,0.78
896491644926710897,187279909,67.0,f,2.0,t,f,Amager st,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,14,0,3,4.33,f,0.56
922309634727666263,30365174,93.0,f,4.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,1136.0,3,10,174,6,4.67,f,1.27
23115746,13950065,58.0,f,1.0,t,t,Valby,Entire loft,Entire home/apt,2,1 bath,1.0,693.0,2,90,43,9,4.78,f,0.64
23224152,13720531,94.0,t,4.0,t,t,Frederiksberg,Entire condo,Entire home/apt,2,1 bath,2.0,1320.4675313807531,3,365,0,17,4.82,f,0.83
23500418,4714413,71.55430761099366,f,2.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,5,1.5 baths,2.0,1320.4675313807531,2,16,0,20,4.95,f,0.3
914565910034706160,187610263,98.0,f,595.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,6,1 bath,3.0,2214.0,1,1125,1,2,5.0,f,0.32
955759075677874731,532198492,71.55430761099366,f,9.0,t,t,Indre By,Entire rental unit,Entire home/apt,8,1 bath,4.0,1550.0,2,60,344,9,4.11,t,2.48
50143182,404646912,100.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,1571.0,7,31,364,9,4.67,f,0.31
1029092245005629019,1722387,71.55430761099366,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,3,1 bath,1.0,1300.0,5,25,158,0,4.818525443935496,f,0.7332381191537447
912211012560299218,56979283,50.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,4,1 bath,2.0,1799.0,1,365,265,0,4.818525443935496,f,0.7332381191537447
25658945,13560693,59.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,1124,0,26,4.92,f,0.38
963654420326144040,463829882,60.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,2.0,897.0,1,14,7,2,5.0,f,0.46
54313493,39103478,67.0,f,8.0,t,t,Indre By,Entire condo,Entire home/apt,9,2 baths,7.0,2000.0,4,90,8,25,4.72,t,1.11
25956986,194903200,100.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,3,1 bath,1.0,1320.4675313807531,3,21,0,13,4.77,f,0.2
25978242,126102050,88.0,t,8.0,t,t,Amager st,Entire condo,Entire home/apt,7,1 bath,4.0,1320.4675313807531,3,1125,0,14,4.86,f,0.21
730437495516939201,482237997,71.0,f,1.0,t,t,Amager st,Entire condo,Entire home/apt,4,1 bath,1.0,1200.0,3,1125,0,4,4.75,f,0.44
727294208066348066,9559543,50.0,f,2.0,t,t,Indre By,Entire condo,Entire home/apt,4,1 bath,2.0,1320.4675313807531,6,365,0,2,5.0,f,0.14
737634339675702431,29560934,100.0,t,2.0,t,t,Østerbro,Private room in condo,Private room,1,1 shared bath,1.0,1320.4675313807531,2,14,0,0,4.818525443935496,f,0.7332381191537447
728791440385407353,481896771,71.55430761099366,f,1.0,f,t,Nørrebro,Entire condo,Entire home/apt,3,1 bath,1.0,1320.4675313807531,3,365,0,2,5.0,f,0.13
26089449,16388258,71.55430761099366,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,4,1 bath,3.0,1320.4675313807531,4,23,0,11,4.36,f,0.2
26102809,9602327,100.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,4,13,0,8,4.75,f,0.12
27331245,173437460,71.55430761099366,f,2.0,t,t,Vanløse,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,2,1125,0,8,4.88,f,0.12
26519923,148255995,71.55430761099366,f,1.0,t,f,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,2.0,1320.4675313807531,1,119,0,5,4.0,f,0.12
791712852667744332,148465924,73.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,1000.0,3,30,62,7,4.86,f,0.76
30928505,14390317,47.0,f,3.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,20,45,0,24,4.88,f,0.41
568164317016347650,65325218,0.0,f,2.0,t,t,Nørrebro,Entire condo,Entire home/apt,3,1 bath,1.0,1500.0,3,14,88,8,4.75,f,0.37
859958926288718757,19823513,34.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,4,1 bath,2.0,1500.0,3,365,359,6,4.83,f,1.18
738944585772769796,483802105,100.0,f,1.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,1,7,0,4,4.25,t,0.29
27339109,34037403,71.55430761099366,f,1.0,t,f,Brønshøj-Husum,Shared room in bungalow,Shared room,2,1 shared bath,2.0,359.0,1,1125,0,0,4.818525443935496,f,0.7332381191537447
28774458,216980732,71.55430761099366,f,2.0,t,f,Østerbro,Entire rental unit,Entire home/apt,2,1 bath,3.0,500.0,1,7,0,33,5.0,t,0.52
33869554,23347503,71.55430761099366,f,2.0,t,f,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,2,30,0,0,4.818525443935496,f,0.7332381191537447
33877275,22411228,71.55430761099366,f,1.0,t,t,Nørrebro,Private room in condo,Private room,2,1 private bath,1.0,1320.4675313807531,4,1125,0,16,4.88,f,0.28
653729860587502314,432377604,46.0,f,1.0,t,t,Nørrebro,Entire condo,Entire home/apt,3,1 bath,1.0,2100.0,2,365,365,11,5.0,f,0.59
2078840,10621751,67.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,2.0,1400.0,5,14,77,9,4.89,f,0.16
34915899,3583841,90.0,f,3.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,1125,0,8,4.63,f,0.14
20347761,41398136,50.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,6,1.5 baths,4.0,2000.0,7,14,61,0,4.818525443935496,f,0.7332381191537447
806437865702629602,13534474,57.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,3,1 bath,1.0,1014.0,3,1125,179,7,4.43,f,0.87
804894633877808281,65789986,63.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,1.0,1043.0,1,365,2,4,5.0,f,0.39
35938872,21454356,71.55430761099366,f,5.0,t,f,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,2.0,1320.4675313807531,5,8,0,2,4.5,f,0.04
33424534,8358864,71.55430761099366,f,3.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,2500.0,5,1125,364,4,5.0,f,0.07
767956121216680448,448415368,100.0,f,2.0,t,t,Amager st,Private room in rental unit,Private room,4,1 shared bath,2.0,1320.4675313807531,1,5,0,6,5.0,f,0.46
759228160925842867,1039345,100.0,f,3.0,t,t,Nørrebro,Entire condo,Entire home/apt,4,1 bath,2.0,1320.4675313807531,2,9,0,9,4.89,f,0.71
778777988123709230,53393533,33.0,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,4,365,0,3,5.0,f,0.24
774678457154257538,25754373,100.0,f,4.0,t,f,Østerbro,Entire rental unit,Entire home/apt,3,1 bath,1.0,1320.4675313807531,2,365,0,7,4.71,t,0.74
996820182993834799,5412386,50.0,f,1.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,2,1 bath,1.0,720.0,2,365,52,1,5.0,f,1.0
778882130278679528,490927092,71.0,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,2,365,0,11,4.64,f,1.08
985330152551294465,228518176,60.0,f,1.0,f,t,Vanløse,Entire rental unit,Entire home/apt,2,1 bath,1.0,590.0,1,1125,85,0,4.818525443935496,f,0.7332381191537447
36014296,156654912,71.55430761099366,f,1.0,t,t,Vanløse,Entire rental unit,Entire home/apt,4,1 bath,2.0,1320.4675313807531,1,7,0,10,4.8,f,0.18
1025954583363377183,201634944,100.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,600.0,1,365,47,1,5.0,t,1.0
37134459,279330963,75.0,f,2.0,t,t,Brønshøj-Husum,Entire rental unit,Entire home/apt,2,1 bath,2.0,900.0,7,1125,29,18,4.67,f,0.34
987789331309273011,538748784,71.55430761099366,f,1.0,t,t,Vanløse,Entire rental unit,Entire home/apt,4,1 bath,2.0,1320.4675313807531,1,3,85,0,4.818525443935496,f,0.7332381191537447
853663548448363312,258886264,85.0,f,2.0,t,f,Amager Vest,Private room in rental unit,Private room,2,1 shared bath,1.0,1500.0,1,1125,364,1,4.0,f,0.11
828875853987197838,491068353,0.0,f,1.0,t,t,Amager Vest,Private room in condo,Private room,1,1 shared bath,1.0,200.0,3,365,178,0,4.818525443935496,f,0.7332381191537447
918102211612827012,79438706,91.0,t,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,3,1 bath,1.0,970.0,1,20,267,33,4.97,f,5.96
622375899961490932,20161753,98.0,t,5.0,t,t,Østerbro,Entire condo,Entire home/apt,2,1 bath,1.0,1477.0,2,90,90,10,4.7,f,0.53
643468284538066144,1992754,50.0,f,4.0,t,t,Amager Vest,Entire villa,Entire home/apt,6,2 baths,3.0,1173.0,10,30,88,3,4.67,f,0.16
881242261818776501,185938339,77.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,725.0,2,365,2,5,5.0,f,1.09
1035322684502862991,471286222,50.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,414.0,1,365,2,1,3.0,f,1.0
927407688072355414,523454182,22.0,f,1.0,t,t,Frederiksberg,Entire condo,Entire home/apt,2,1 bath,1.0,797.0,2,11,298,4,4.75,f,0.69
943837226035000663,527962431,56.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,1.5 baths,3.0,1200.0,2,10,10,2,5.0,f,0.86
660601603911096508,313834618,62.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,1.0,850.0,3,365,354,33,4.85,f,1.9
52874520,92375751,100.0,f,2.0,t,t,Frederiksberg,Entire condo,Entire home/apt,5,1 bath,1.0,1300.0,7,365,38,12,4.83,f,0.46
1005782919757726107,11172986,100.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,2.0,1320.4675313807531,6,365,80,0,4.818525443935496,f,0.7332381191537447
39744996,187610263,98.0,f,595.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,2.0,1006.0,1,1125,0,6,4.83,f,0.21
51688588,95585477,100.0,t,6.0,t,t,Valby,Entire condo,Entire home/apt,6,1 bath,2.0,734.0,1,1125,7,16,4.94,f,0.58
694393,3553675,57.0,f,1.0,t,t,Frederiksberg,Entire condo,Entire home/apt,2,1 bath,1.0,750.0,3,15,61,34,4.65,f,0.28
11517820,60712665,96.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire townhouse,Entire home/apt,6,1.5 baths,4.0,1429.0,7,28,29,44,4.91,t,0.47
767929761615951582,6091602,38.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,970.0,4,1125,84,4,5.0,f,0.4
1041878510454943155,4436084,100.0,f,3.0,t,t,Amager Vest,Tiny home,Entire home/apt,2,1 bath,1.0,730.0,4,10,184,0,4.818525443935496,t,0.7332381191537447
928167406904262201,264083477,95.0,f,1.0,t,t,Østerbro,Entire rental unit,Entire home/apt,4,1 bath,2.0,1199.0,2,365,335,19,4.47,t,3.31
664934124943437550,99193380,100.0,f,2.0,t,t,Amager Vest,Entire guesthouse,Entire home/apt,2,1 bath,1.0,814.0,2,365,90,8,4.88,t,0.47
48140928,210528901,100.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,1.0,807.0,4,730,6,5,4.4,f,0.15
930839699024130835,517345971,60.0,f,4.0,t,t,Vanløse,Entire condo,Entire home/apt,2,1 bath,1.0,896.0,2,365,179,4,4.75,f,0.77
640998803759636454,308632764,100.0,t,2.0,t,t,Amager Vest,Hut,Entire home/apt,2,1 bath,2.0,550.0,2,365,120,25,4.88,t,1.39
52951694,231844321,91.0,t,1.0,t,t,Amager Vest,Entire guesthouse,Entire home/apt,2,1 bath,1.0,664.0,4,65,252,48,4.85,f,2.09
43694044,95506839,13.0,f,1.0,t,t,Vanløse,Entire villa,Entire home/apt,6,1 bath,6.0,950.0,10,365,54,3,5.0,f,0.07
966625212640358256,63604349,60.0,f,1.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,2,1 bath,1.0,950.0,1,365,264,4,5.0,f,1.14
876961251574281732,350669120,73.0,f,1.0,t,t,Vanløse,Entire rental unit,Entire home/apt,2,1 bath,1.0,680.0,5,9,4,4,5.0,f,0.51
937095282206826402,413660839,64.0,f,1.0,t,t,Vanløse,Entire rental unit,Entire home/apt,2,1 bath,1.0,668.0,4,365,79,2,5.0,f,0.43
686027088655203132,53133370,83.0,t,1.0,t,t,Brønshøj-Husum,Entire condo,Entire home/apt,3,1 bath,1.0,750.0,2,365,8,12,5.0,f,0.82
912291444483073469,5933575,100.0,f,1.0,t,t,Brønshøj-Husum,Entire home,Entire home/apt,4,1.5 baths,2.0,978.0,9,21,0,0,5.0,f,0.7332381191537447
551356706221630225,30518507,58.0,f,4.0,t,t,Amager Vest,Entire condo,Entire home/apt,6,1 bath,3.0,1719.0,3,365,39,7,5.0,f,0.31
577352894686616056,170519472,67.0,f,1.0,t,f,Bispebjerg,Entire condo,Entire home/apt,2,1 bath,1.0,880.0,3,12,25,0,4.818525443935496,f,0.7332381191537447
1043327258084409736,281550787,50.0,f,3.0,t,t,Østerbro,Entire rental unit,Entire home/apt,4,1 bath,2.0,1000.0,1,365,108,0,4.818525443935496,f,0.7332381191537447
992575147374698557,351206822,50.0,f,1.0,f,t,Valby,Entire rental unit,Entire home/apt,2,1 bath,1.0,650.0,7,29,10,1,4.0,f,0.56
853328259628309313,56957660,39.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,814.0,1,365,312,13,4.85,f,1.47
565668674306987009,423649385,83.0,f,1.0,t,t,Bispebjerg,Entire condo,Entire home/apt,2,1 bath,1.0,900.0,3,30,171,14,4.93,t,0.82
614297669763961679,410482928,0.0,f,1.0,f,t,Østerbro,Entire rental unit,Entire home/apt,3,1 bath,2.0,1460.0,3,20,365,2,4.5,f,0.11
576653091718678057,85043734,71.55430761099366,f,1.0,t,t,Valby,Entire condo,Entire home/apt,2,1 bath,1.0,850.0,7,26,27,3,5.0,f,0.14
1043559447814087942,59573607,50.0,f,2.0,t,t,Valby,Entire rental unit,Entire home/apt,2,1 bath,1.0,349.0,4,14,125,0,4.818525443935496,f,0.7332381191537447
533811716620531196,170886564,100.0,f,1.0,t,t,Brønshøj-Husum,Entire condo,Entire home/apt,4,1 bath,2.0,1295.0,5,1125,346,14,4.93,t,0.67
678106791625272048,35732439,65.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,1.0,1129.0,3,21,20,12,5.0,f,0.72
18678697,61940814,0.0,f,1.0,t,t,Brønshøj-Husum,Entire rental unit,Entire home/apt,4,1 bath,2.0,600.0,2,9,116,9,4.67,f,0.11
25969883,143363637,100.0,t,1.0,t,t,Bispebjerg,Entire condo,Entire home/apt,2,1 bath,3.0,700.0,7,1125,65,12,4.92,t,0.64
9498424,6711625,60.0,f,3.0,t,t,Frederiksberg,Entire home,Entire home/apt,6,2.5 baths,4.0,1100.0,2,1125,29,30,4.83,f,0.31
966480890817159896,442763251,71.0,f,1.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,2,1 bath,1.0,900.0,2,365,257,3,5.0,f,0.83
4003222,4484093,60.0,f,1.0,t,t,Vanløse,Entire home,Entire home/apt,6,1.5 baths,3.0,1371.0,6,60,45,111,4.88,f,0.99
1028846919355195890,33666656,60.0,f,4.0,t,t,Valby,Entire rental unit,Entire home/apt,4,1 bath,2.0,680.0,5,30,154,0,4.818525443935496,f,0.7332381191537447
615062904929087231,51729644,100.0,t,1.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,2,1 bath,2.0,780.0,4,14,140,16,5.0,f,0.84
7511594,39351375,0.0,f,1.0,t,f,Brønshøj-Husum,Entire home,Entire home/apt,4,1 bath,3.0,1000.0,4,14,83,3,4.67,f,0.03
747650290463518462,426484801,21.0,f,1.0,t,t,Frederiksberg,Entire condo,Entire home/apt,2,1 bath,1.0,1000.0,1,1125,240,6,5.0,f,0.44
29205333,220051991,100.0,t,1.0,t,t,Frederiksberg,Entire condo,Entire home/apt,2,1 bath,1.0,1224.0,3,30,162,56,4.93,f,0.98
947764714519841160,3477581,100.0,f,3.0,t,t,Valby,Entire rental unit,Entire home/apt,6,1 bath,3.0,700.0,2,365,99,2,5.0,t,0.54
926765872298312626,2328287,100.0,f,1.0,t,t,Amager Vest,Entire home,Entire home/apt,2,1 bath,1.0,900.0,2,365,248,0,4.818525443935496,f,0.7332381191537447
657960352073816359,30556385,71.55430761099366,f,3.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,1.0,951.0,2,365,17,1,5.0,f,0.06
20599295,24703932,93.0,t,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,2,1 bath,1.0,1050.0,3,21,144,62,4.89,f,0.82
34733307,101248628,71.55430761099366,f,2.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,6,1 bath,6.0,899.0,90,400,238,44,4.84,f,0.79
1146701,6536409,100.0,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,2,1 bath,1.0,750.0,3,1125,219,164,4.65,f,1.27
18725503,25007249,30.0,f,4.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,6,1 bath,2.0,450.0,31,1125,123,19,4.79,f,0.24
38844661,245624002,100.0,t,4.0,t,t,Frederiksberg,Private room in rental unit,Private room,1,1 shared bath,1.0,500.0,3,10,76,70,4.83,f,1.35
870807935920568320,10212095,100.0,f,2.0,t,t,Amager Vest,Entire home,Entire home/apt,6,1.5 baths,4.0,1400.0,4,21,77,2,5.0,f,0.35
52718531,51218308,100.0,f,2.0,t,t,Østerbro,Entire condo,Entire home/apt,4,1 bath,2.0,1500.0,4,30,8,8,5.0,t,0.33
